;Kingdom;Phylum;Class;Order;Family;Genus;freq;prev;p.freq;p.prev;p;contaminant
ASV_714;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria | KI89A clade;Bacteria | Proteobacteria | Gammaproteobacteria | KI89A clade | unknown family;Bacteria | Proteobacteria | Gammaproteobacteria | KI89A clade | unknown family | unknown genus;0.000183512;45;NA;0.958157525;0.958157525;FALSE
ASV_715;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria | Rickettsiales;Bacteria | Proteobacteria | Alphaproteobacteria | Rickettsiales | Mitochondria;Bacteria | Proteobacteria | Alphaproteobacteria | Rickettsiales | Mitochondria | NA;0.000226334;60;NA;0.992205813;0.992205813;FALSE
ASV_716;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria | Caulobacterales;Bacteria | Proteobacteria | Alphaproteobacteria | Caulobacterales | Hyphomonadaceae;Bacteria | Proteobacteria | Alphaproteobacteria | Caulobacterales | Hyphomonadaceae | unknown genus;0.000170279;29;NA;0.870487576;0.870487576;FALSE
ASV_717;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae | Maribacter;0.000176414;37;NA;0.92238631;0.92238631;FALSE
ASV_718;Bacteria;Bacteria | Actinobacteria;Bacteria | Actinobacteria | Acidimicrobiia;Bacteria | Actinobacteria | Acidimicrobiia | Microtrichales;Bacteria | Actinobacteria | Acidimicrobiia | Microtrichales | Microtrichaceae;Bacteria | Actinobacteria | Acidimicrobiia | Microtrichales | Microtrichaceae | Sva0996 marine group;0.000174141;41;NA;0.942100328;0.942100328;FALSE
ASV_719;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae | unknown genus;0.00018743;21;NA;0.799460853;0.799460853;FALSE
ASV_720;None;None | unknown;None | unknown | unknown;None | unknown | unknown | unknown;None | unknown | unknown | unknown | unknown;None | unknown | unknown | unknown | unknown | unknown;0.00023956;19;NA;0.778363807;0.778363807;FALSE
ASV_721;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria | Rhizobiales;Bacteria | Proteobacteria | Alphaproteobacteria | Rhizobiales | Rhizobiaceae;Bacteria | Proteobacteria | Alphaproteobacteria | Rhizobiales | Rhizobiaceae | Ahrensia;0.000188231;51;NA;0.97620722;0.97620722;FALSE
ASV_722;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria | Sphingomonadales;Bacteria | Proteobacteria | Alphaproteobacteria | Sphingomonadales | Sphingomonadaceae;Bacteria | Proteobacteria | Alphaproteobacteria | Sphingomonadales | Sphingomonadaceae | Erythrobacter;0.000168105;42;NA;0.946442804;0.946442804;FALSE
ASV_723;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria | Cellvibrionales;Bacteria | Proteobacteria | Gammaproteobacteria | Cellvibrionales | Spongiibacteraceae;Bacteria | Proteobacteria | Gammaproteobacteria | Cellvibrionales | Spongiibacteraceae | BD1-7 clade;0.000183199;36;NA;0.916842475;0.916842475;FALSE
ASV_724;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae | Portibacter;0.000187768;27;NA;0.85464135;0.85464135;FALSE
ASV_725;Bacteria;Bacteria | Cyanobacteria;Bacteria | Cyanobacteria | Oxyphotobacteria;Bacteria | Cyanobacteria | Oxyphotobacteria | Phormidesmiales;Bacteria | Cyanobacteria | Oxyphotobacteria | Phormidesmiales | Phormidesmiaceae;Bacteria | Cyanobacteria | Oxyphotobacteria | Phormidesmiales | Phormidesmiaceae | Phormidesmis ANT.LACV5.1;0.000169639;29;NA;0.870487576;0.870487576;FALSE
ASV_726;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae | Roseivivax;0.000178421;32;NA;0.892030005;0.892030005;FALSE
ASV_727;Bacteria;Bacteria | Planctomycetes;Bacteria | Planctomycetes | OM190;Bacteria | Planctomycetes | OM190 | unknown order;Bacteria | Planctomycetes | OM190 | unknown order | unknown family;Bacteria | Planctomycetes | OM190 | unknown order | unknown family | unknown genus;0.000178897;45;NA;0.958157525;0.958157525;FALSE
ASV_728;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae | unknown genus;0.000180197;26;NA;0.846255274;0.846255274;FALSE
ASV_729;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae | Sulfitobacter;0.000294733;25;NA;0.837552743;0.837552743;FALSE
ASV_730;Bacteria;Bacteria | WPS-2;Bacteria | WPS-2 | unknown class;Bacteria | WPS-2 | unknown class | unknown order;Bacteria | WPS-2 | unknown class | unknown order | unknown family;Bacteria | WPS-2 | unknown class | unknown order | unknown family | unknown genus;0.000159745;27;NA;0.85464135;0.85464135;FALSE
ASV_731;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae | unknown genus;0.000148823;10;NA;0.665055087;0.665055087;FALSE
ASV_732;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Cytophagales;Bacteria | Bacteroidetes | Bacteroidia | Cytophagales | Cyclobacteriaceae;Bacteria | Bacteroidetes | Bacteroidia | Cytophagales | Cyclobacteriaceae | Ekhidna;0.000208281;32;NA;0.892030005;0.892030005;FALSE
ASV_733;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae | Pseudozobellia;0.000185685;38;NA;0.927678153;0.927678153;FALSE
ASV_734;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae | unknown genus;0.000251022;31;NA;0.885138303;0.885138303;FALSE
ASV_735;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae | Aquimarina;0.000148475;19;NA;0.778363807;0.778363807;FALSE
ASV_736;None;None | unknown;None | unknown | unknown;None | unknown | unknown | unknown;None | unknown | unknown | unknown | unknown;None | unknown | unknown | unknown | unknown | unknown;0.000555635;8;NA;0.635513361;0.635513361;FALSE
ASV_737;Bacteria;Bacteria | Deinococcus-Thermus;Bacteria | Deinococcus-Thermus | Deinococci;Bacteria | Deinococcus-Thermus | Deinococci | Deinococcales;Bacteria | Deinococcus-Thermus | Deinococci | Deinococcales | Trueperaceae;Bacteria | Deinococcus-Thermus | Deinococci | Deinococcales | Trueperaceae | Truepera;0.000176021;41;NA;0.942100328;0.942100328;FALSE
ASV_738;Bacteria;Bacteria | Verrucomicrobia;Bacteria | Verrucomicrobia | Verrucomicrobiae;Bacteria | Verrucomicrobia | Verrucomicrobiae | Verrucomicrobiales;Bacteria | Verrucomicrobia | Verrucomicrobiae | Verrucomicrobiales | Rubritaleaceae;Bacteria | Verrucomicrobia | Verrucomicrobiae | Verrucomicrobiales | Rubritaleaceae | Rubritalea;0.000156564;33;NA;0.898640413;0.898640413;FALSE
ASV_739;Bacteria;Bacteria | Planctomycetes;Bacteria | Planctomycetes | Planctomycetacia;Bacteria | Planctomycetes | Planctomycetacia | Pirellulales;Bacteria | Planctomycetes | Planctomycetacia | Pirellulales | Pirellulaceae;Bacteria | Planctomycetes | Planctomycetacia | Pirellulales | Pirellulaceae | Blastopirellula;0.000168703;38;NA;0.927678153;0.927678153;FALSE
ASV_740;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria | Cellvibrionales;Bacteria | Proteobacteria | Gammaproteobacteria | Cellvibrionales | Spongiibacteraceae;Bacteria | Proteobacteria | Gammaproteobacteria | Cellvibrionales | Spongiibacteraceae | unknown genus;0.000181513;46;NA;0.961644398;0.961644398;FALSE
ASV_741;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | unknown family;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | unknown family | unknown genus;0.00019565;20;NA;0.789088139;0.789088139;FALSE
ASV_742;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae;Bacteria | Bacteroidetes | Bacteroidia | Chitinophagales | Saprospiraceae | Rubidimonas;0.000175474;29;NA;0.870487576;0.870487576;FALSE
ASV_743;Bacteria;Bacteria | Planctomycetes;Bacteria | Planctomycetes | OM190;Bacteria | Planctomycetes | OM190 | unknown order;Bacteria | Planctomycetes | OM190 | unknown order | unknown family;Bacteria | Planctomycetes | OM190 | unknown order | unknown family | unknown genus;0.000160828;46;NA;0.961644398;0.961644398;FALSE
ASV_744;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria | Thiohalorhabdales;Bacteria | Proteobacteria | Gammaproteobacteria | Thiohalorhabdales | Thiohalorhabdaceae;Bacteria | Proteobacteria | Gammaproteobacteria | Thiohalorhabdales | Thiohalorhabdaceae | Granulosicoccus;0.000185767;48;NA;0.968026254;0.968026254;FALSE
ASV_745;Bacteria;Bacteria | Cyanobacteria;Bacteria | Cyanobacteria | Oxyphotobacteria;Bacteria | Cyanobacteria | Oxyphotobacteria | Synechococcales;Bacteria | Cyanobacteria | Oxyphotobacteria | Synechococcales | Synechococcales Incertae Sedis;Bacteria | Cyanobacteria | Oxyphotobacteria | Synechococcales | Synechococcales Incertae Sedis | Schizothrix LEGE 07164;0.000186889;40;NA;0.937529301;0.937529301;FALSE
ASV_746;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae | unknown genus;0.000177;40;NA;0.937529301;0.937529301;FALSE
ASV_747;Bacteria;Bacteria | Planctomycetes;Bacteria | Planctomycetes | Planctomycetacia;Bacteria | Planctomycetes | Planctomycetacia | Planctomycetales;Bacteria | Planctomycetes | Planctomycetacia | Planctomycetales | Rubinisphaeraceae;Bacteria | Planctomycetes | Planctomycetacia | Planctomycetales | Rubinisphaeraceae | unknown genus;0.000158759;31;NA;0.885138303;0.885138303;FALSE
ASV_748;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae | Halovulum;0.000172427;37;NA;0.92238631;0.92238631;FALSE
ASV_749;Bacteria;Bacteria | Planctomycetes;Bacteria | Planctomycetes | Planctomycetacia;Bacteria | Planctomycetes | Planctomycetacia | Pirellulales;Bacteria | Planctomycetes | Planctomycetacia | Pirellulales | Pirellulaceae;Bacteria | Planctomycetes | Planctomycetacia | Pirellulales | Pirellulaceae | Blastopirellula;0.000187325;47;NA;0.964932021;0.964932021;FALSE
ASV_750;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria | Thiohalorhabdales;Bacteria | Proteobacteria | Gammaproteobacteria | Thiohalorhabdales | Thiohalorhabdaceae;Bacteria | Proteobacteria | Gammaproteobacteria | Thiohalorhabdales | Thiohalorhabdaceae | Granulosicoccus;0.00016879;37;NA;0.92238631;0.92238631;FALSE
ASV_751;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria | Rickettsiales;Bacteria | Proteobacteria | Alphaproteobacteria | Rickettsiales | Rickettsiaceae;Bacteria | Proteobacteria | Alphaproteobacteria | Rickettsiales | Rickettsiaceae | Candidatus Megaira;0.000158191;39;NA;0.932723863;0.932723863;FALSE
ASV_752;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Cytophagales;Bacteria | Bacteroidetes | Bacteroidia | Cytophagales | Cyclobacteriaceae;Bacteria | Bacteroidetes | Bacteroidia | Cytophagales | Cyclobacteriaceae | Ekhidna;0.000159366;37;NA;0.92238631;0.92238631;FALSE
ASV_753;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria | pItb-vmat-80;Bacteria | Proteobacteria | Gammaproteobacteria | pItb-vmat-80 | unknown family;Bacteria | Proteobacteria | Gammaproteobacteria | pItb-vmat-80 | unknown family | unknown genus;0.000169087;40;NA;0.937529301;0.937529301;FALSE
ASV_754;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae | unknown genus;0.000164203;33;NA;0.898640413;0.898640413;FALSE
ASV_755;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria | Thiohalorhabdales;Bacteria | Proteobacteria | Gammaproteobacteria | Thiohalorhabdales | Thiohalorhabdaceae;Bacteria | Proteobacteria | Gammaproteobacteria | Thiohalorhabdales | Thiohalorhabdaceae | Granulosicoccus;0.000168345;46;NA;0.961644398;0.961644398;FALSE
ASV_756;None;None | unknown;None | unknown | unknown;None | unknown | unknown | unknown;None | unknown | unknown | unknown | unknown;None | unknown | unknown | unknown | unknown | unknown;0.000162248;47;NA;0.964932021;0.964932021;FALSE
ASV_757;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae | Loktanella;0.000156756;47;NA;0.964932021;0.964932021;FALSE
ASV_758;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae | Loktanella;0.000155037;34;NA;0.904975387;0.904975387;FALSE
ASV_759;Bacteria;Bacteria | Actinobacteria;Bacteria | Actinobacteria | Actinobacteria;Bacteria | Actinobacteria | Actinobacteria | Corynebacteriales;Bacteria | Actinobacteria | Actinobacteria | Corynebacteriales | Corynebacteriaceae;Bacteria | Actinobacteria | Actinobacteria | Corynebacteriales | Corynebacteriaceae | Turicella;0.00017636;5;NA;0.588021566;0.588021566;FALSE
ASV_760;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Deltaproteobacteria;Bacteria | Proteobacteria | Deltaproteobacteria | Bdellovibrionales;Bacteria | Proteobacteria | Deltaproteobacteria | Bdellovibrionales | Bdellovibrionaceae;Bacteria | Proteobacteria | Deltaproteobacteria | Bdellovibrionales | Bdellovibrionaceae | OM27 clade;0.000168712;42;NA;0.946442804;0.946442804;FALSE
ASV_761;Bacteria;Bacteria | Actinobacteria;Bacteria | Actinobacteria | Acidimicrobiia;Bacteria | Actinobacteria | Acidimicrobiia | Microtrichales;Bacteria | Actinobacteria | Acidimicrobiia | Microtrichales | Microtrichaceae;Bacteria | Actinobacteria | Acidimicrobiia | Microtrichales | Microtrichaceae | Sva0996 marine group;0.000144228;27;NA;0.85464135;0.85464135;FALSE
ASV_762;Bacteria;Bacteria | Planctomycetes;Bacteria | Planctomycetes | Planctomycetacia;Bacteria | Planctomycetes | Planctomycetacia | Pirellulales;Bacteria | Planctomycetes | Planctomycetacia | Pirellulales | Pirellulaceae;Bacteria | Planctomycetes | Planctomycetacia | Pirellulales | Pirellulaceae | Rhodopirellula;0.00016693;42;NA;0.946442804;0.946442804;FALSE
ASV_763;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae | Maribacter;0.000169165;46;NA;0.961644398;0.961644398;FALSE
ASV_764;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria;Bacteria | Proteobacteria | Gammaproteobacteria | Arenicellales;Bacteria | Proteobacteria | Gammaproteobacteria | Arenicellales | Arenicellaceae;Bacteria | Proteobacteria | Gammaproteobacteria | Arenicellales | Arenicellaceae | Perspicuibacter;0.000310154;31;NA;0.885138303;0.885138303;FALSE
ASV_765;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae | unknown genus;0.000160601;44;NA;0.954465541;0.954465541;FALSE
ASV_766;Bacteria;Bacteria | Bacteroidetes;Bacteria | Bacteroidetes | Bacteroidia;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae;Bacteria | Bacteroidetes | Bacteroidia | Flavobacteriales | Flavobacteriaceae | Winogradskyella;0.000162577;39;NA;0.932723863;0.932723863;FALSE
ASV_767;Bacteria;Bacteria | Proteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae;Bacteria | Proteobacteria | Alphaproteobacteria | Rhodobacterales | Rhodobacteraceae | unknown genus;0.000145464;32;NA;0.892030005;0.892030005;FALSE
